# LAMMPS data file written by OVITO Basic 3.10.4

37920 atoms
10 atom types

31.216350674 168.7836493243 xlo xhi
21.4485996219 128.551400376 ylo yhi
23.4534311901 126.546568808 zlo zhi

Atoms  # full

35324 2788 9 0.06 33.1674 56.544 32.4612
11399 794 9 0.06 31.6027 53.6806 36.1844
11390 794 6 -0.11 31.2286 54.211 36.9888
22675 1734 9 0.06 41.2929 54.1006 30.9439
17117 1271 8 -0.5 38.7141 54.6419 35.1213
22680 1734 10 0.0 42.8321 56.4108 31.7694
30629 2397 8 -0.5 38.3916 53.2148 31.751
12932 922 9 0.06 40.5586 50.3007 31.0555
17120 1271 9 0.06 41.5451 51.5221 34.1812
22676 1734 9 0.06 40.8468 55.5645 31.7255
17119 1271 9 0.06 39.7341 51.3231 34.3028
4625 230 8 -0.5 44.6906 51.3149 32.6475
17113 1271 5 -0.14 40.424 53.1635 35.2506
17122 1271 9 0.06 40.4241 54.2347 36.9934
17114 1271 6 -0.11 41.1949 53.6299 36.3887
17121 1271 9 0.06 42.0091 54.28 36.1024
17123 1271 9 0.06 41.5934 52.8788 36.9969
17115 1271 6 -0.11 40.6557 51.7827 34.7851
17116 1271 7 0.5 39.5901 53.9601 34.5869
17118 1271 9 0.06 40.7816 51.1767 35.6265
17124 1271 10 0.0 40.0038 54.4004 33.648
4623 230 6 -0.11 43.8201 54.3879 33.7754
4621 230 5 -0.14 44.6575 53.507 32.982
4628 230 9 0.06 42.7636 54.4092 33.4873
4627 230 9 0.06 44.1861 55.4121 33.7082
33788 2660 9 0.06 44.5938 53.0397 37.2016
27035 2097 9 0.06 43.5587 57.2187 37.1748
4626 230 9 0.06 43.9073 54.1017 34.7593
29866 2333 9 0.06 38.609 56.306 37.9052
33786 2660 9 0.06 44.5566 51.656 38.2578
4630 230 9 0.06 45.0895 53.9318 30.8908
4624 230 7 0.5 44.9449 52.2582 33.3723
33789 2660 9 0.06 44.6187 55.1844 38.0015
4632 230 10 0.0 45.8544 52.182 34.0157
4622 230 6 -0.11 45.5185 54.083 31.9469
4629 230 9 0.06 46.4609 53.5683 31.9849
4631 230 9 0.06 45.6822 55.1641 32.0103
7576 476 7 0.5 48.0913 52.8567 36.3038
